,zpid,cityid,counties,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount,zipcode,units,airconditiontype,heatsystemtype,buildingquality,pools
164,11160505,Santa Clarita,Los Angeles,2.0,3,2.0,1156.0,8489.0,34456677,-118388222,1974.0,167611.0,96401.0,1.0,1.0,2.0,7.0,1.0
165,11160780,Santa Clarita,Los Angeles,2.0,3,2.0,1342.0,7760.0,34441932,-118388864,1996.0,250174.0,96401.0,1.0,1.0,2.0,4.0,0.0
166,11160872,Santa Clarita,Los Angeles,2.0,3,2.0,1043.0,8567.0,34443408,-118392597,1969.0,173787.0,96401.0,1.0,0.0,2.0,7.0,0.0
167,11160972,Santa Clarita,Los Angeles,2.0,4,2.0,1681.0,7215.0,34445547,-118396574,1970.0,368212.0,96401.0,1.0,0.0,2.0,7.0,0.0
168,11161095,Santa Clarita,Los Angeles,2.0,4,2.0,1635.0,7196.0,34445456,-118392011,1969.0,448280.0,96401.0,1.0,1.0,2.0,7.0,1.0
169,11161202,Santa Clarita,Los Angeles,2.0,4,2.0,1362.0,7335.0,34446705,-118389857,1973.0,382000.0,96401.0,1.0,0.0,2.0,7.0,0.0
170,11161225,Santa Clarita,Los Angeles,2.0,3,2.0,1201.0,6705.0,34449298,-118388979,1978.0,295353.0,96401.0,1.0,1.0,2.0,7.0,0.0
171,11161663,Santa Clarita,Los Angeles,3.0,4,3.0,2450.0,8562.0,34449812,-118394426,1989.0,368745.0,96401.0,1.0,1.0,2.0,4.0,0.0
172,11161763,Santa Clarita,Los Angeles,3.0,3,3.0,1828.0,5152.0,34443803,-118388761,1992.0,442000.0,96401.0,1.0,1.0,2.0,4.0,1.0
173,11161909,Santa Clarita,Los Angeles,3.0,4,3.0,2363.0,6077.0,34439149,-118386182,1996.0,396010.0,96401.0,1.0,1.0,2.0,4.0,1.0
174,11161955,Santa Clarita,Los Angeles,3.0,4,3.0,2104.0,15517.0,34441973,-118383404,1997.0,375816.0,96401.0,1.0,1.0,2.0,4.0,0.0
175,11162101,Santa Clarita,Los Angeles,3.0,5,3.0,2292.0,26948.0,34435289,-118381430,1998.0,425375.0,96401.0,1.0,1.0,2.0,4.0,0.0
176,11162865,Santa Clarita,Los Angeles,2.0,4,2.0,1783.0,6154.0,34388737,-118537141,1954.0,316295.0,96352.0,1.0,0.0,7.0,7.0,0.0
177,11163046,Santa Clarita,Los Angeles,2.0,3,2.0,1036.0,5539.0,34384280,-118534655,1932.0,293150.0,96352.0,2.0,0.0,2.0,7.0,0.0
178,11163183,Santa Clarita,Los Angeles,1.0,2,1.0,1144.0,7387.0,34381755,-118536100,1956.0,228143.0,96352.0,1.0,0.0,7.0,7.0,0.0
179,11163942,Santa Clarita,Los Angeles,2.0,3,2.0,1429.0,5782.0,34387033,-118545476,1968.0,294623.0,96378.0,1.0,1.0,2.0,7.0,0.0
180,11164241,Santa Clarita,Los Angeles,3.0,5,3.0,2327.0,6694.0,34385932,-118555546,1968.0,555888.0,96378.0,1.0,1.0,2.0,4.0,1.0
181,11164571,Santa Clarita,Los Angeles,2.0,4,2.0,1743.0,6419.0,34381133,-118554625,1968.0,338508.0,96378.0,1.0,1.0,2.0,7.0,0.0
182,11164694,Santa Clarita,Los Angeles,2.0,3,2.0,1769.0,5815.0,34388307,-118550150,1972.0,393327.0,96378.0,1.0,1.0,2.0,4.0,0.0
183,11164840,Santa Clarita,Los Angeles,2.0,3,2.0,1196.0,4931.0,34393443,-118557101,1976.0,365165.0,96378.0,1.0,1.0,2.0,7.0,0.0
184,11165032,Santa Clarita,Los Angeles,4.0,6,4.0,2320.0,5763.0,34392876,-118552576,1969.0,175734.0,96378.0,1.0,1.0,2.0,4.0,0.0
185,11165055,Santa Clarita,Los Angeles,3.0,4,3.0,2225.0,5729.0,34391884,-118551008,1973.0,550000.0,96378.0,1.0,1.0,2.0,4.0,0.0
186,11165224,Santa Clarita,Los Angeles,3.0,4,3.0,2354.0,6483.0,34389767,-118552832,1975.0,367984.0,96378.0,1.0,1.0,2.0,4.0,1.0
187,11165247,Santa Clarita,Los Angeles,3.0,3,3.0,2246.0,6180.0,34389113,-118555567,1976.0,166167.0,96378.0,1.0,1.0,2.0,4.0,1.0
188,11165393,Santa Clarita,Los Angeles,2.0,3,2.0,1051.0,4806.0,34392786,-118558594,1976.0,313429.0,96378.0,1.0,1.0,2.0,7.0,0.0
189,11165653,Santa Clarita,Los Angeles,2.0,3,2.0,1514.0,6344.0,34393843,-118549146,1974.0,227966.0,96378.0,1.0,1.0,2.0,7.0,0.0
190,11165799,Santa Clarita,Los Angeles,2.0,3,2.0,1514.0,5643.0,34394365,-118547701,1971.0,271013.0,96378.0,1.0,1.0,2.0,7.0,1.0
191,11166160,Santa Clarita,Los Angeles,2.0,2,2.0,1426.0,5689.0,34398760,-118542766,1974.0,71271.0,96378.0,1.0,1.0,2.0,7.0,0.0
192,11166260,Santa Clarita,Los Angeles,2.0,3,2.0,1540.0,6691.0,34389280,-118543397,1977.0,371010.0,96378.0,1.0,1.0,2.0,4.0,0.0
193,11166890,Santa Clarita,Los Angeles,2.0,3,2.0,1018.0,3478.0,34403236,-118541369,1979.0,339825.0,96378.0,1.0,1.0,2.0,7.0,0.0
194,11166990,Santa Clarita,Los Angeles,2.0,2,2.0,864.0,4038.0,34402618,-118540679,1979.0,356992.0,96378.0,1.0,1.0,2.0,7.0,0.0
195,11167013,Santa Clarita,Los Angeles,2.0,2,2.0,864.0,3591.0,34404466,-118543487,1982.0,356200.0,96378.0,1.0,1.0,2.0,7.0,0.0
196,11167205,Santa Clarita,Los Angeles,2.0,4,2.0,1857.0,7110.0,34406150,-118547691,1984.0,313119.0,96378.0,1.0,1.0,2.0,4.0,1.0
197,11167351,Santa Clarita,Los Angeles,3.0,4,3.0,2025.0,7047.0,34404274,-118544679,1982.0,349775.0,96378.0,1.0,1.0,2.0,4.0,0.0
198,11167497,Santa Clarita,Los Angeles,2.0,3,2.0,1128.0,3360.0,34407542,-118541626,1984.0,354894.0,96378.0,1.0,1.0,2.0,7.0,0.0
199,11167932,Santa Clarita,Los Angeles,2.0,4,2.0,1324.0,5531.0,34396464,-118557771,1978.0,302891.0,96378.0,1.0,1.0,2.0,4.0,0.0
200,11168039,Santa Clarita,Los Angeles,3.0,3,3.0,1718.0,5728.0,34409047,-118550883,1984.0,398140.0,96378.0,1.0,1.0,2.0,4.0,0.0
201,11168185,Santa Clarita,Los Angeles,2.0,2,2.0,864.0,3550.0,34410180,-118543165,1984.0,228999.0,96378.0,1.0,1.0,2.0,7.0,0.0
202,11168231,Santa Clarita,Los Angeles,2.0,2,2.0,864.0,6765.0,34411665,-118545382,1985.0,238078.0,96378.0,1.0,1.0,2.0,7.0,0.0
203,11168331,Santa Clarita,Los Angeles,2.0,3,2.0,1336.0,5040.0,34412284,-118547796,1985.0,357109.0,96378.0,1.0,1.0,2.0,4.0,0.0
204,11168354,Santa Clarita,Los Angeles,2.0,3,2.0,1614.0,5523.0,34411098,-118547434,1985.0,545688.0,96378.0,1.0,1.0,2.0,4.0,0.0
205,11169022,Santa Clarita,Los Angeles,2.0,3,2.0,1920.0,716115.0,34400700,-118562000,1989.0,376479.0,96378.0,1.0,1.0,2.0,4.0,0.0
206,11169122,Santa Clarita,Los Angeles,2.0,3,2.0,1678.0,5187.0,34397662,-118563988,1986.0,437060.0,96378.0,1.0,1.0,2.0,4.0,0.0
207,11169482,Santa Clarita,Los Angeles,2.0,2,2.0,940.0,531830.0,34412300,-118552000,1986.0,225740.0,96378.0,1.0,1.0,2.0,4.0,1.0
208,11169805,Santa Clarita,Los Angeles,2.0,2,2.0,922.0,642861.0,34403000,-118553000,1988.0,280000.0,96378.0,1.0,1.0,2.0,4.0,1.0
209,11169905,Santa Clarita,Los Angeles,2.0,2,2.0,922.0,642861.0,34403000,-118553000,1988.0,185196.0,96378.0,1.0,1.0,2.0,4.0,1.0
210,11169974,Santa Clarita,Los Angeles,5.0,6,5.0,3648.0,8163.0,34407904,-118558857,1988.0,742954.0,96378.0,1.0,1.0,2.0,1.0,1.0
211,11170542,Santa Clarita,Los Angeles,1.0,1,1.0,801.0,315437.0,34405000,-118557000,1988.0,206457.0,96378.0,1.0,1.0,2.0,4.0,0.0
212,11170742,Santa Clarita,Los Angeles,2.0,2,2.0,925.0,842267.0,34410700,-118561000,1989.0,195765.0,96378.0,1.0,1.0,2.0,7.0,0.0
213,11170842,Santa Clarita,Los Angeles,2.0,2,2.0,970.0,842267.0,34410700,-118561000,1989.0,198613.0,96378.0,1.0,1.0,2.0,7.0,0.0
214,11170988,Santa Clarita,Los Angeles,2.0,2,2.0,1000.0,842267.0,34410700,-118561000,1989.0,285000.0,96378.0,1.0,1.0,2.0,7.0,0.0
215,11171088,Santa Clarita,Los Angeles,1.0,1,1.0,835.0,842267.0,34410700,-118561000,1989.0,218300.0,96378.0,1.0,1.0,2.0,7.0,0.0
216,11171188,Santa Clarita,Los Angeles,1.0,1,1.0,835.0,842267.0,34410700,-118561000,1989.0,218300.0,96378.0,1.0,1.0,2.0,7.0,0.0
217,11171288,Santa Clarita,Los Angeles,2.0,2,2.0,1052.0,351525.0,34411900,-118563000,1989.0,159847.0,96378.0,1.0,1.0,2.0,4.0,1.0
218,11171388,Santa Clarita,Los Angeles,1.0,2,1.0,1164.0,351525.0,34411900,-118563000,1989.0,153577.0,96378.0,1.0,1.0,2.0,4.0,1.0
219,11172709,Santa Clarita,Los Angeles,2.0,2,2.0,864.0,353084.0,34404100,-118470000,1964.0,94057.0,96352.0,1.0,1.0,2.0,7.0,0.0
220,11172832,Santa Clarita,Los Angeles,2.0,2,2.0,864.0,281364.0,34403500,-118472000,1963.0,150000.0,96352.0,1.0,1.0,2.0,7.0,0.0
221,11172955,Santa Clarita,Los Angeles,2.0,2,2.0,864.0,507315.0,34402100,-118472000,1963.0,154000.0,96352.0,1.0,1.0,2.0,7.0,0.0
223,11173193,Santa Clarita,Los Angeles,2.0,2,2.0,1178.0,572907.0,34403164,-118478734,1970.0,266794.0,96352.0,1.0,1.0,2.0,4.0,0.0
224,11173639,Santa Clarita,Los Angeles,2.0,4,2.0,1969.0,9210.0,34406230,-118481464,1998.0,511000.0,91351.0,1.0,1.0,2.0,4.0,1.0
225,11173662,Santa Clarita,Los Angeles,3.0,4,3.0,2243.0,9314.0,34407296,-118477276,1997.0,457000.0,91351.0,1.0,1.0,2.0,4.0,0.0
226,11179711,Northridge,Los Angeles,3.0,4,3.0,2435.0,11146.0,34295078,-118540295,1969.0,432540.0,96356.0,1.0,1.0,2.0,4.0,1.0
227,11179811,Northridge,Los Angeles,2.0,3,2.0,1560.0,9953.0,34290531,-118535806,1973.0,283915.0,96356.0,1.0,1.0,2.0,7.0,0.0
228,11179934,Northridge,Los Angeles,3.0,3,3.0,1534.0,4397.0,34276790,-118533165,1982.0,258537.0,96356.0,1.0,1.0,2.0,4.0,0.0
229,11179980,Northridge,Los Angeles,3.0,4,3.0,3273.0,10730.0,34280109,-118530007,1987.0,630064.0,96356.0,1.0,1.0,2.0,4.0,1.0
230,11180080,Northridge,Los Angeles,4.0,5,4.0,4300.0,11012.0,34281695,-118532645,1986.0,671058.0,96356.0,1.0,1.0,2.0,4.0,1.0
231,11180303,Northridge,Los Angeles,3.0,4,3.0,3191.0,17446.0,34288979,-118534469,1984.0,489149.0,96356.0,1.0,1.0,2.0,4.0,1.0
232,11180464,Northridge,Los Angeles,3.0,4,3.0,2035.0,7856.0,34280970,-118541464,1972.0,489257.0,96356.0,1.0,1.0,2.0,4.0,0.0
233,11180587,Northridge,Los Angeles,2.0,3,2.0,1429.0,7668.0,34281412,-118541094,1972.0,412516.0,96356.0,1.0,1.0,2.0,7.0,0.0
234,11180687,Northridge,Los Angeles,2.0,3,2.0,1685.0,11551.0,34278549,-118537460,1973.0,115179.0,96356.0,1.0,1.0,2.0,7.0,0.0
235,11180910,Northridge,Los Angeles,3.0,5,3.0,2410.0,10940.0,34276066,-118538480,1965.0,693585.0,96356.0,1.0,1.0,2.0,4.0,1.0
236,11181056,Northridge,Los Angeles,3.0,4,3.0,2597.0,20664.0,34289413,-118549704,1976.0,231757.0,96356.0,1.0,1.0,2.0,4.0,1.0
237,11181754,Palmdale,Los Angeles,2.0,3,2.0,2304.0,134079.0,34627974,-118197605,1983.0,310532.0,97329.0,1.0,1.0,2.0,7.0,0.0
238,11182400,Palmdale,Los Angeles,2.0,3,2.0,1798.0,9774.0,34622333,-118212170,1986.0,172380.0,97329.0,1.0,1.0,2.0,7.0,0.0
239,11182500,Palmdale,Los Angeles,2.0,3,2.0,1732.0,7471.0,34622958,-118215928,1987.0,187504.0,97329.0,1.0,1.0,2.0,7.0,0.0
240,11182769,Palmdale,Los Angeles,3.0,5,3.0,2415.0,6621.0,34612725,-118187174,1989.0,251364.0,97329.0,1.0,1.0,2.0,4.0,0.0
241,11182869,Palmdale,Los Angeles,3.0,3,3.0,2098.0,6635.0,34611923,-118188334,1994.0,294000.0,97329.0,1.0,1.0,2.0,4.0,1.0
242,11183061,Palmdale,Los Angeles,2.0,3,2.0,1494.0,7622.0,34617154,-118215601,1989.0,58088.0,97329.0,1.0,1.0,2.0,4.0,0.0
243,11183476,Palmdale,Los Angeles,2.0,3,2.0,1600.0,7127.0,34607414,-118182756,1991.0,159586.0,97329.0,1.0,1.0,2.0,4.0,0.0
244,11184045,Palmdale,Los Angeles,3.0,4,3.0,2602.0,7016.0,34618732,-118185440,1990.0,233610.0,97329.0,1.0,1.0,2.0,4.0,0.0
245,11184145,Palmdale,Los Angeles,2.0,3,2.0,1578.0,6583.0,34617957,-118206205,1990.0,231000.0,97329.0,1.0,1.0,2.0,4.0,0.0
246,11184245,Palmdale,Los Angeles,3.0,4,3.0,2371.0,7586.0,34616134,-118185743,1992.0,283911.0,97329.0,1.0,1.0,2.0,4.0,1.0
247,11186936,Palmdale,Los Angeles,2.0,3,2.0,1673.0,7442.0,34612596,-118184808,1992.0,58900.0,97329.0,1.0,1.0,2.0,4.0,0.0
248,11184300,Palmdale,Los Angeles,2.0,3,2.0,2019.0,7749.0,34610367,-118185074,1990.0,258200.0,97329.0,1.0,1.0,2.0,4.0,1.0
249,11184400,Palmdale,Los Angeles,3.0,3,3.0,2175.0,14958.0,34625797,-118216310,1990.0,275875.0,97329.0,1.0,1.0,2.0,4.0,1.0
251,11185014,Palmdale,Los Angeles,2.0,3,2.0,2044.0,20041.0,34623911,-118231508,1997.0,358611.0,97329.0,1.0,1.0,2.0,4.0,1.0
252,11187392,Palmdale,Los Angeles,2.0,3,2.0,1590.0,7447.0,34601364,-118151890,1957.0,181556.0,97329.0,1.0,0.0,2.0,7.0,0.0
253,11188167,Palmdale,Los Angeles,2.0,3,2.0,1312.0,7128.0,34593447,-118154862,1977.0,193795.0,97329.0,1.0,1.0,2.0,7.0,0.0
254,11188190,Palmdale,Los Angeles,2.0,4,2.0,1317.0,10894.0,34596849,-118148637,1980.0,127050.0,97329.0,1.0,1.0,2.0,7.0,0.0
255,11188290,Palmdale,Los Angeles,3.0,3,3.0,1272.0,98564.0,34596200,-118148000,1993.0,108992.0,97329.0,1.0,1.0,2.0,7.0,1.0
256,11188474,Palmdale,Los Angeles,2.0,3,2.0,1457.0,7540.0,34601442,-118167168,1987.0,185636.0,97329.0,1.0,1.0,2.0,4.0,0.0
257,11188597,Palmdale,Los Angeles,2.0,3,2.0,1280.0,6825.0,34598142,-118168144,1989.0,191000.0,97329.0,1.0,1.0,2.0,4.0,0.0
258,11188697,Palmdale,Los Angeles,3.0,4,3.0,2302.0,7097.0,34596049,-118166802,1989.0,198566.0,97329.0,1.0,1.0,2.0,4.0,1.0
259,11188893,Palmdale,Los Angeles,3.0,4,3.0,2287.0,7593.0,34601671,-118191315,1989.0,185984.0,97329.0,1.0,1.0,2.0,4.0,0.0
260,11188993,Palmdale,Los Angeles,3.0,4,3.0,2287.0,8018.0,34601654,-118188240,1989.0,201432.0,97329.0,1.0,1.0,2.0,4.0,0.0
261,11189093,Palmdale,Los Angeles,3.0,4,3.0,2287.0,7024.0,34600480,-118185666,1989.0,210995.0,97329.0,1.0,1.0,2.0,4.0,0.0
262,11189516,Palmdale,Los Angeles,3.0,5,3.0,2021.0,8169.0,34600255,-118158860,1988.0,275000.0,97329.0,1.0,1.0,2.0,4.0,1.0
263,11189739,Palmdale,Los Angeles,3.0,3,3.0,2212.0,6952.0,34599633,-118180875,1989.0,228955.0,97329.0,1.0,1.0,2.0,4.0,0.0
264,11189839,Palmdale,Los Angeles,3.0,5,3.0,2431.0,7046.0,34589719,-118161620,1990.0,236394.0,97329.0,1.0,1.0,2.0,4.0,1.0
265,11189923,Palmdale,Los Angeles,3.0,3,3.0,2021.0,7484.0,34588609,-118175627,1990.0,245000.0,97329.0,1.0,1.0,2.0,4.0,0.0
266,11190023,Palmdale,Los Angeles,3.0,4,3.0,2368.0,9558.0,34600061,-118177331,1990.0,278500.0,97329.0,1.0,1.0,2.0,4.0,0.0
267,11190123,Palmdale,Los Angeles,2.0,4,2.0,2112.0,7014.0,34600822,-118163340,1990.0,193321.0,97329.0,1.0,1.0,2.0,4.0,0.0
268,11190307,Palmdale,Los Angeles,2.0,3,2.0,1374.0,7236.0,34599771,-118174274,1995.0,166766.0,97329.0,1.0,1.0,2.0,4.0,0.0
269,11190407,Palmdale,Los Angeles,2.0,4,2.0,2057.0,8328.0,34598912,-118161945,2003.0,189746.0,97329.0,1.0,1.0,2.0,4.0,0.0
270,11190507,Palmdale,Los Angeles,3.0,5,3.0,2846.0,7108.0,34595039,-118172107,1998.0,202728.0,97329.0,1.0,1.0,2.0,4.0,0.0
271,11191913,Palmdale,Los Angeles,2.0,3,2.0,1980.0,10554.0,34586362,-118149883,1956.0,184000.0,97329.0,1.0,1.0,2.0,7.0,0.0
272,11192013,Palmdale,Los Angeles,2.0,4,2.0,2149.0,7622.0,34585608,-118151148,1957.0,60739.0,97329.0,1.0,0.0,2.0,7.0,0.0
273,11192113,Palmdale,Los Angeles,3.0,4,3.0,2098.0,9358.0,34580792,-118153063,1995.0,194374.0,97329.0,1.0,1.0,2.0,4.0,0.0
274,11192263,Palmdale,Los Angeles,2.0,3,2.0,1505.0,7811.0,34578982,-118138412,1980.0,229000.0,97329.0,1.0,1.0,2.0,4.0,0.0
275,11192386,Palmdale,Los Angeles,2.0,3,2.0,1772.0,7179.0,34577059,-118141855,1981.0,214492.0,97329.0,1.0,1.0,2.0,4.0,0.0
276,11192493,Palmdale,Los Angeles,2.0,3,2.0,1290.0,6010.0,34572985,-118138149,1986.0,150566.0,97329.0,1.0,1.0,2.0,7.0,0.0
277,11192616,Palmdale,Los Angeles,2.0,3,2.0,1759.0,8758.0,34576248,-118133233,1989.0,186823.0,97329.0,1.0,1.0,2.0,4.0,0.0
278,11193146,Palmdale,Los Angeles,2.0,4,2.0,2452.0,6987.0,34578834,-118143368,2001.0,243000.0,97329.0,1.0,1.0,2.0,4.0,0.0
279,11193892,Palmdale,Los Angeles,1.0,2,1.0,728.0,110747.0,34612430,-118150736,1951.0,183000.0,97329.0,1.0,0.0,7.0,7.0,0.0
280,11194343,Palmdale,Los Angeles,3.0,3,3.0,2342.0,8452.0,34604564,-118140751,1965.0,271000.0,97329.0,1.0,1.0,2.0,4.0,0.0
281,11194681,Palmdale,Los Angeles,2.0,3,2.0,1451.0,256276.0,34610765,-118130880,1981.0,185000.0,97329.0,1.0,1.0,2.0,4.0,0.0
282,11195207,Palmdale,Los Angeles,1.0,2,1.0,996.0,8185.0,34589533,-118121052,1951.0,74958.0,97328.0,1.0,0.0,7.0,7.0,0.0
283,11195390,Palmdale,Los Angeles,2.0,3,2.0,1120.0,8113.0,34590402,-118128043,1955.0,118853.0,97328.0,1.0,0.0,2.0,7.0,0.0
284,11195572,Palmdale,Los Angeles,1.0,2,1.0,804.0,6898.0,34600178,-118126804,1957.0,62318.0,97328.0,1.0,0.0,7.0,7.0,0.0
285,11195694,Palmdale,Los Angeles,3.0,3,3.0,1475.0,321292.0,34612014,-118128014,1992.0,134248.0,97328.0,1.0,1.0,2.0,7.0,1.0
286,11195927,Palmdale,Los Angeles,2.0,3,2.0,1280.0,6929.0,34584446,-118128435,1985.0,151000.0,97328.0,1.0,1.0,2.0,7.0,0.0
287,11196552,Palmdale,Los Angeles,2.0,4,2.0,1498.0,10745.0,34583474,-118128035,1968.0,153000.0,97328.0,1.0,1.0,2.0,7.0,0.0
288,11197457,Palmdale,Los Angeles,2.0,4,2.0,1344.0,9736.0,34567306,-118123395,1955.0,95901.0,97328.0,1.0,0.0,7.0,7.0,0.0
289,11197557,Palmdale,Los Angeles,2.0,3,2.0,1320.0,6944.0,34565457,-118123105,1951.0,97810.0,97328.0,1.0,0.0,7.0,7.0,0.0
290,11197657,Palmdale,Los Angeles,2.0,3,2.0,1453.0,7478.0,34562661,-118123012,1969.0,158000.0,97328.0,1.0,1.0,2.0,7.0,0.0
291,11198012,Palmdale,Los Angeles,3.0,3,3.0,1557.0,6642.0,34569259,-118126683,1984.0,194128.0,97328.0,1.0,1.0,2.0,7.0,0.0
292,11198112,Palmdale,Los Angeles,2.0,3,2.0,1206.0,6574.0,34567785,-118131003,1987.0,122229.0,97328.0,1.0,1.0,2.0,7.0,0.0
293,11198258,Palmdale,Los Angeles,2.0,3,2.0,1509.0,6439.0,34564790,-118117766,1988.0,183000.0,97328.0,1.0,1.0,2.0,4.0,0.0
294,11198358,Palmdale,Los Angeles,2.0,3,2.0,1229.0,10524.0,34561525,-118118675,1988.0,144991.0,97328.0,1.0,1.0,2.0,4.0,0.0
295,11198665,Palmdale,Los Angeles,2.0,3,2.0,1097.0,6954.0,34567698,-118106253,1957.0,136000.0,97328.0,1.0,0.0,7.0,7.0,0.0
296,11198834,Palmdale,Los Angeles,2.0,3,2.0,1608.0,8190.0,34569653,-118106221,1954.0,150800.0,97328.0,1.0,0.0,7.0,7.0,0.0
297,11198934,Palmdale,Los Angeles,2.0,4,2.0,1150.0,7912.0,34571829,-118099538,1954.0,36467.0,97328.0,1.0,0.0,7.0,7.0,0.0
298,11199217,Palmdale,Los Angeles,2.0,3,2.0,1134.0,6926.0,34570018,-118093349,1983.0,127537.0,97328.0,1.0,1.0,2.0,7.0,0.0
299,11199317,Palmdale,Los Angeles,2.0,3,2.0,1360.0,7042.0,34564248,-118095038,1984.0,153648.0,97328.0,1.0,1.0,2.0,7.0,0.0
300,11199609,Palmdale,Los Angeles,2.0,3,2.0,1710.0,7792.0,34563075,-118095431,1985.0,185485.0,97328.0,1.0,1.0,2.0,7.0,0.0
301,11199709,Palmdale,Los Angeles,2.0,3,2.0,1085.0,7135.0,34560960,-118097521,1986.0,107102.0,97328.0,1.0,1.0,2.0,4.0,0.0
302,11200001,Palmdale,Los Angeles,3.0,3,3.0,1452.0,6627.0,34562671,-118098950,1987.0,135930.0,97328.0,1.0,1.0,2.0,4.0,0.0
303,11200170,Palmdale,Los Angeles,3.0,4,3.0,2100.0,10331.0,34566701,-118100568,1989.0,193800.0,97328.0,1.0,1.0,2.0,4.0,1.0
304,11200316,Palmdale,Los Angeles,3.0,3,3.0,2059.0,8048.0,34562128,-118104486,1991.0,169059.0,97328.0,1.0,1.0,2.0,4.0,0.0
305,11200680,Palmdale,Los Angeles,2.0,3,2.0,1562.0,7268.0,34576879,-118103472,1987.0,106553.0,97328.0,1.0,1.0,2.0,7.0,0.0
306,11200831,Palmdale,Los Angeles,1.0,2,1.0,900.0,6170.0,34578645,-118100350,1952.0,68745.0,97328.0,1.0,0.0,7.0,7.0,0.0
307,11201115,Palmdale,Los Angeles,1.0,3,1.0,1138.0,6423.0,34577011,-118093581,1954.0,42113.0,97328.0,1.0,0.0,7.0,7.0,0.0
308,11201548,Palmdale,Los Angeles,2.0,3,2.0,1454.0,12763.0,34582091,-118106329,1957.0,107400.0,97328.0,1.0,0.0,7.0,4.0,0.0
309,11201874,Palmdale,Los Angeles,1.0,3,1.0,1014.0,6521.0,34581775,-118095538,1954.0,121000.0,97328.0,1.0,0.0,7.0,7.0,0.0
310,11201973,Palmdale,Los Angeles,1.0,3,1.0,983.0,6203.0,34585888,-118093016,1953.0,124000.0,97328.0,1.0,0.0,7.0,7.0,0.0
311,11202165,Palmdale,Los Angeles,2.0,3,2.0,1400.0,8346.0,34582620,-118092537,1955.0,73771.0,97328.0,1.0,0.0,7.0,7.0,0.0
312,11202530,Palmdale,Los Angeles,3.0,4,3.0,2034.0,7459.0,34584030,-118076914,1987.0,189615.0,97328.0,1.0,1.0,2.0,7.0,0.0
313,11202748,Palmdale,Los Angeles,2.0,3,2.0,1311.0,1457.0,34583600,-118089000,1987.0,37887.0,97328.0,1.0,1.0,2.0,7.0,0.0
314,11202871,Palmdale,Los Angeles,3.0,4,3.0,2000.0,7027.0,34573039,-118082167,1989.0,160844.0,97328.0,1.0,1.0,2.0,4.0,0.0
315,11203469,Palmdale,Los Angeles,2.0,3,2.0,1481.0,6971.0,34572063,-118081734,1965.0,153780.0,97328.0,1.0,1.0,2.0,7.0,0.0
316,11203638,Palmdale,Los Angeles,2.0,3,2.0,1148.0,7139.0,34568071,-118080400,1969.0,155500.0,97328.0,1.0,1.0,2.0,7.0,0.0
317,11203738,Palmdale,Los Angeles,2.0,3,2.0,1100.0,4095.0,34565974,-118076838,1973.0,123000.0,97328.0,1.0,1.0,2.0,7.0,0.0
318,11203938,Palmdale,Los Angeles,2.0,3,2.0,1248.0,7212.0,34559639,-118075728,1983.0,96600.0,97328.0,1.0,1.0,2.0,7.0,0.0
319,11204061,Palmdale,Los Angeles,3.0,3,3.0,1522.0,4554.0,34567117,-118087598,1988.0,157000.0,97328.0,1.0,1.0,2.0,4.0,0.0
320,11204107,Palmdale,Los Angeles,2.0,3,2.0,1482.0,4671.0,34567711,-118091698,1985.0,150500.0,97328.0,1.0,1.0,2.0,7.0,0.0
321,11204276,Palmdale,Los Angeles,3.0,3,3.0,1632.0,8519.0,34564877,-118089960,1985.0,112500.0,97328.0,1.0,1.0,2.0,7.0,0.0
322,11204376,Palmdale,Los Angeles,3.0,3,3.0,1995.0,11360.0,34562375,-118090760,1985.0,199115.0,97328.0,1.0,1.0,2.0,7.0,0.0
323,11204883,Palmdale,Los Angeles,2.0,3,2.0,1134.0,7786.0,34561653,-118090794,1986.0,118617.0,97328.0,1.0,1.0,2.0,7.0,0.0
324,11204906,Palmdale,Los Angeles,3.0,3,3.0,2052.0,7656.0,34562811,-118087212,1986.0,208467.0,97328.0,1.0,1.0,2.0,4.0,0.0
325,11205577,Palmdale,Los Angeles,2.0,2,2.0,1320.0,4494.0,34564852,-118062196,1983.0,163196.0,97328.0,1.0,1.0,2.0,7.0,0.0
326,11205700,Palmdale,Los Angeles,2.0,3,2.0,1158.0,8617.0,34567562,-118074023,1985.0,161500.0,97328.0,1.0,1.0,2.0,7.0,0.0
327,11206023,Palmdale,Los Angeles,2.0,2,2.0,1101.0,5476.0,34566360,-118067254,1984.0,107036.0,97328.0,1.0,1.0,2.0,7.0,0.0
328,11206269,Palmdale,Los Angeles,2.0,2,2.0,1065.0,6703.0,34561366,-118062673,1986.0,119388.0,97328.0,1.0,1.0,2.0,7.0,0.0
329,11206761,Palmdale,Los Angeles,2.0,4,2.0,1498.0,6841.0,34566822,-118061686,1988.0,104809.0,97328.0,1.0,1.0,2.0,7.0,0.0
330,11206861,Palmdale,Los Angeles,2.0,3,2.0,1692.0,7062.0,34560720,-118059593,1988.0,150001.0,97328.0,1.0,1.0,2.0,7.0,0.0
331,11206961,Palmdale,Los Angeles,3.0,4,3.0,2153.0,7335.0,34577207,-118068364,1990.0,144990.0,97328.0,1.0,1.0,2.0,4.0,0.0
